location,population,date,human_development_index,total_cases,total_deaths,infected_death_percentage
Algeria,43851043,"2020-01-15 00:00:00",0.748,3182,90,2.828
Algeria,43851043,"2020-01-16 00:00:00",0.748,3262,100,3.066
Algeria,43851043,"2020-01-17 00:00:00",0.748,3371,88,2.611
Algeria,43851043,"2020-01-18 00:00:00",0.748,3343,90,2.692
Algeria,43851043,"2020-01-19 00:00:00",0.748,3198,96,3.002
Algeria,43851043,"2020-01-20 00:00:00",0.748,3343,82,2.453
Algeria,43851043,"2020-01-21 00:00:00",0.748,3388,89,2.627
Algeria,43851043,"2020-01-22 00:00:00",0.748,3460,90,2.601
Algeria,43851043,"2020-01-23 00:00:00",0.748,3425,97,2.832
Algeria,43851043,"2020-01-24 00:00:00",0.748,3612,88,2.436
Algeria,43851043,"2020-01-25 00:00:00",0.748,3434,86,2.504
Algeria,43851043,"2020-01-26 00:00:00",0.748,3546,84,2.369
Algeria,43851043,"2020-01-27 00:00:00",0.748,3523,77,2.186
Algeria,43851043,"2020-01-28 00:00:00",0.748,3543,84,2.371
Algeria,43851043,"2020-01-29 00:00:00",0.748,3510,85,2.422
Algeria,43851043,"2020-01-30 00:00:00",0.748,3449,93,2.696
Algeria,43851043,"2020-01-31 00:00:00",0.748,1760,48,2.727
Algeria,43851043,"2021-01-01 00:00:00",0.748,801,16,1.998
Algeria,43851043,"2021-01-02 00:00:00",0.748,825,18,2.182
Algeria,43851043,"2021-01-03 00:00:00",0.748,782,13,1.662
Algeria,43851043,"2021-01-04 00:00:00",0.748,768,18,2.344
Algeria,43851043,"2021-01-05 00:00:00",0.748,780,18,2.308
Algeria,43851043,"2021-01-06 00:00:00",0.748,543,11,2.026
Algeria,43851043,"2021-01-07 00:00:00",0.748,976,18,1.844
Algeria,43851043,"2021-01-08 00:00:00",0.748,760,18,2.368
Algeria,43851043,"2021-01-09 00:00:00",0.748,798,19,2.381
Algeria,43851043,"2021-01-10 00:00:00",0.748,719,13,1.808
Algeria,43851043,"2021-01-11 00:00:00",0.748,800,15,1.875
Algeria,43851043,"2021-01-12 00:00:00",0.748,812,13,1.601
Algeria,43851043,"2021-01-13 00:00:00",0.748,718,12,1.671
Algeria,43851043,"2021-01-14 00:00:00",0.748,763,13,1.704
Algeria,43851043,"2021-01-15 00:00:00",0.748,749,16,2.136
Algeria,43851043,"2021-01-16 00:00:00",0.748,716,15,2.095
Algeria,43851043,"2021-01-17 00:00:00",0.748,711,14,1.969
Algeria,43851043,"2021-01-18 00:00:00",0.748,740,13,1.757
Algeria,43851043,"2021-01-19 00:00:00",0.748,722,14,1.939
Algeria,43851043,"2021-01-20 00:00:00",0.748,712,17,2.388
Algeria,43851043,"2021-01-21 00:00:00",0.748,672,16,2.381
Algeria,43851043,"2021-01-22 00:00:00",0.748,736,19,2.582
Algeria,43851043,"2021-01-23 00:00:00",0.748,723,22,3.043
Algeria,43851043,"2021-01-24 00:00:00",0.748,672,16,2.381
Algeria,43851043,"2021-01-25 00:00:00",0.748,710,17,2.394
Algeria,43851043,"2021-01-26 00:00:00",0.748,730,22,3.014
Algeria,43851043,"2021-01-27 00:00:00",0.748,742,19,2.561
Algeria,43851043,"2021-01-28 00:00:00",0.748,705,20,2.837
Algeria,43851043,"2021-01-29 00:00:00",0.748,673,17,2.526
Algeria,43851043,"2021-01-30 00:00:00",0.748,592,18,3.041
Algeria,43851043,"2021-01-31 00:00:00",0.748,348,7,2.011
Andorra,77265,"2020-01-01 00:00:00",0.868,137,3,2.190
Andorra,77265,"2020-01-02 00:00:00",0.868,310,2,0.645
Andorra,77265,"2020-01-03 00:00:00",0.868,115,3,2.609
Andorra,77265,"2020-01-04 00:00:00",0.868,234,1,0.427
Andorra,77265,"2020-01-05 00:00:00",0.868,436,3,0.688
Andorra,77265,"2020-01-06 00:00:00",0.868,74,3,4.054
Andorra,77265,"2020-01-07 00:00:00",0.868,494,2,0.405
Andorra,77265,"2020-01-08 00:00:00",0.868,126,2,1.587
Andorra,77265,"2020-01-09 00:00:00",0.868,278,4,1.439
Andorra,77265,"2020-01-10 00:00:00",0.868,95,1,1.053
Andorra,77265,"2020-01-11 00:00:00",0.868,179,0,0.000
Andorra,77265,"2020-01-12 00:00:00",0.868,455,6,1.319
Andorra,77265,"2020-01-13 00:00:00",0.868,176,2,1.136
Andorra,77265,"2020-01-14 00:00:00",0.868,358,4,1.117
Andorra,77265,"2020-01-15 00:00:00",0.868,162,3,1.852
Andorra,77265,"2020-01-16 00:00:00",0.868,355,3,0.845
Andorra,77265,"2020-01-17 00:00:00",0.868,136,2,1.471
Andorra,77265,"2020-01-18 00:00:00",0.868,210,1,0.476
Andorra,77265,"2020-01-19 00:00:00",0.868,377,4,1.061
Andorra,77265,"2020-01-20 00:00:00",0.868,124,2,1.613
Andorra,77265,"2020-01-21 00:00:00",0.868,429,1,0.233
Andorra,77265,"2020-01-22 00:00:00",0.868,116,2,1.724
Andorra,77265,"2020-01-23 00:00:00",0.868,403,6,1.489
Andorra,77265,"2020-01-24 00:00:00",0.868,139,4,2.878
Andorra,77265,"2020-01-25 00:00:00",0.868,249,0,0.000
Andorra,77265,"2020-01-26 00:00:00",0.868,517,5,0.967
Andorra,77265,"2020-01-27 00:00:00",0.868,234,0,0.000
Andorra,77265,"2020-01-28 00:00:00",0.868,358,1,0.279
Andorra,77265,"2020-01-29 00:00:00",0.868,234,6,2.564
Andorra,77265,"2020-01-30 00:00:00",0.868,321,4,1.246
Andorra,77265,"2020-01-31 00:00:00",0.868,218,4,1.835
Andorra,77265,"2021-01-01 00:00:00",0.868,169,0,0.000
Andorra,77265,"2021-01-02 00:00:00",0.868,175,2,1.143
Andorra,77265,"2021-01-03 00:00:00",0.868,178,4,2.247
Andorra,77265,"2021-01-04 00:00:00",0.868,209,0,0.000
Andorra,77265,"2021-01-05 00:00:00",0.868,171,1,0.585
Andorra,77265,"2021-01-06 00:00:00",0.868,137,1,0.730
Andorra,77265,"2021-01-07 00:00:00",0.868,103,3,2.913
Andorra,77265,"2021-01-08 00:00:00",0.868,238,1,0.420
Andorra,77265,"2021-01-09 00:00:00",0.868,201,1,0.498
Andorra,77265,"2021-01-10 00:00:00",0.868,122,0,0.000
Andorra,77265,"2021-01-11 00:00:00",0.868,87,0,0.000
Andorra,77265,"2021-01-12 00:00:00",0.868,237,2,0.844
Andorra,77265,"2021-01-13 00:00:00",0.868,234,2,0.855
Andorra,77265,"2021-01-14 00:00:00",0.868,155,2,1.290
Andorra,77265,"2021-01-15 00:00:00",0.868,136,0,0.000
Andorra,77265,"2021-01-16 00:00:00",0.868,210,5,2.381
Andorra,77265,"2021-01-17 00:00:00",0.868,173,0,0.000
Andorra,77265,"2021-01-18 00:00:00",0.868,94,0,0.000
Andorra,77265,"2021-01-19 00:00:00",0.868,184,1,0.543
Andorra,77265,"2021-01-20 00:00:00",0.868,260,0,0.000
Andorra,77265,"2021-01-21 00:00:00",0.868,177,1,0.565
Andorra,77265,"2021-01-22 00:00:00",0.868,103,2,1.942
Andorra,77265,"2021-01-23 00:00:00",0.868,221,4,1.810
Andorra,77265,"2021-01-24 00:00:00",0.868,150,2,1.333
Andorra,77265,"2021-01-25 00:00:00",0.868,156,1,0.641
Andorra,77265,"2021-01-26 00:00:00",0.868,133,0,0.000
Andorra,77265,"2021-01-27 00:00:00",0.868,220,2,0.909
Andorra,77265,"2021-01-28 00:00:00",0.868,148,3,2.027
Andorra,77265,"2021-01-29 00:00:00",0.868,146,0,0.000
Andorra,77265,"2021-01-30 00:00:00",0.868,138,1,0.725
Andorra,77265,"2021-01-31 00:00:00",0.868,118,0,0.000
Angola,32866268,"2020-01-01 00:00:00",0.581,586,11,1.877
Angola,32866268,"2020-01-02 00:00:00",0.581,470,14,2.979
Angola,32866268,"2020-01-03 00:00:00",0.581,672,12,1.786
Angola,32866268,"2020-01-04 00:00:00",0.581,555,12,2.162
Angola,32866268,"2020-01-05 00:00:00",0.581,575,13,2.261
Angola,32866268,"2020-01-06 00:00:00",0.581,493,15,3.043
Angola,32866268,"2020-01-07 00:00:00",0.581,284,11,3.873
Angola,32866268,"2020-01-08 00:00:00",0.581,508,9,1.772
Angola,32866268,"2020-01-09 00:00:00",0.581,568,16,2.817
Angola,32866268,"2020-01-10 00:00:00",0.581,685,18,2.628
Angola,32866268,"2020-01-11 00:00:00",0.581,520,11,2.115
Angola,32866268,"2020-01-12 00:00:00",0.581,461,9,1.952
Angola,32866268,"2020-01-13 00:00:00",0.581,527,13,2.467
Angola,32866268,"2020-01-14 00:00:00",0.581,510,19,3.725
Angola,32866268,"2020-01-15 00:00:00",0.581,606,5,0.825
Angola,32866268,"2020-01-16 00:00:00",0.581,505,22,4.356
Angola,32866268,"2020-01-17 00:00:00",0.581,701,17,2.425
Angola,32866268,"2020-01-18 00:00:00",0.581,499,19,3.808
Angola,32866268,"2020-01-19 00:00:00",0.581,611,6,0.982
Angola,32866268,"2020-01-20 00:00:00",0.581,539,12,2.226
Angola,32866268,"2020-01-21 00:00:00",0.581,671,13,1.937
Angola,32866268,"2020-01-22 00:00:00",0.581,664,14,2.108
Angola,32866268,"2020-01-23 00:00:00",0.581,725,12,1.655
Angola,32866268,"2020-01-24 00:00:00",0.581,611,12,1.964
Angola,32866268,"2020-01-25 00:00:00",0.581,732,17,2.322
Angola,32866268,"2020-01-26 00:00:00",0.581,561,12,2.139
Angola,32866268,"2020-01-27 00:00:00",0.581,602,8,1.329
Angola,32866268,"2020-01-28 00:00:00",0.581,535,21,3.925
Angola,32866268,"2020-01-29 00:00:00",0.581,570,8,1.404
Angola,32866268,"2020-01-30 00:00:00",0.581,569,17,2.988
Angola,32866268,"2020-01-31 00:00:00",0.581,438,7,1.598
Angola,32866268,"2021-01-01 00:00:00",0.581,183,1,0.546
Angola,32866268,"2021-01-02 00:00:00",0.581,207,6,2.899
Angola,32866268,"2021-01-03 00:00:00",0.581,224,5,2.232
Angola,32866268,"2021-01-04 00:00:00",0.581,211,6,2.844
Angola,32866268,"2021-01-05 00:00:00",0.581,237,4,1.688
Angola,32866268,"2021-01-06 00:00:00",0.581,337,9,2.671
Angola,32866268,"2021-01-07 00:00:00",0.581,290,2,0.690
Angola,32866268,"2021-01-08 00:00:00",0.581,238,5,2.101
Angola,32866268,"2021-01-09 00:00:00",0.581,281,5,1.779
Angola,32866268,"2021-01-10 00:00:00",0.581,220,10,4.545
Angola,32866268,"2021-01-11 00:00:00",0.581,282,8,2.837
Angola,32866268,"2021-01-12 00:00:00",0.581,274,8,2.920
Angola,32866268,"2021-01-13 00:00:00",0.581,323,4,1.238
Angola,32866268,"2021-01-14 00:00:00",0.581,426,6,1.408
Angola,32866268,"2021-01-15 00:00:00",0.581,218,4,1.835
Angola,32866268,"2021-01-16 00:00:00",0.581,304,8,2.632
Angola,32866268,"2021-01-17 00:00:00",0.581,342,8,2.339
Angola,32866268,"2021-01-18 00:00:00",0.581,261,5,1.916
Angola,32866268,"2021-01-19 00:00:00",0.581,324,7,2.160
Angola,32866268,"2021-01-20 00:00:00",0.581,300,6,2.000
Angola,32866268,"2021-01-21 00:00:00",0.581,363,11,3.030
Angola,32866268,"2021-01-22 00:00:00",0.581,313,9,2.875
Angola,32866268,"2021-01-23 00:00:00",0.581,379,8,2.111
Angola,32866268,"2021-01-24 00:00:00",0.581,363,8,2.204
Angola,32866268,"2021-01-25 00:00:00",0.581,327,5,1.529
Angola,32866268,"2021-01-26 00:00:00",0.581,289,7,2.422
Angola,32866268,"2021-01-27 00:00:00",0.581,352,7,1.989
Angola,32866268,"2021-01-28 00:00:00",0.581,375,8,2.133
Angola,32866268,"2021-01-29 00:00:00",0.581,383,4,1.044
Angola,32866268,"2021-01-30 00:00:00",0.581,330,4,1.212
Angola,32866268,"2021-01-31 00:00:00",0.581,143,3,2.098
Anguilla,15002,"2021-01-01 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-02 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-03 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-04 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-05 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-06 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-07 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-08 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-09 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-10 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-11 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-12 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-13 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-14 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-15 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-16 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-17 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-18 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-19 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-20 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-21 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-22 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-23 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-24 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-25 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-26 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-27 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-28 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-29 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-30 00:00:00",NULL,NULL,NULL,NULL
Anguilla,15002,"2021-01-31 00:00:00",NULL,NULL,NULL,NULL
"Antigua and Barbuda",97928,"2020-01-01 00:00:00",0.778,2,0,0.000
"Antigua and Barbuda",97928,"2020-01-02 00:00:00",0.778,9,0,0.000
"Antigua and Barbuda",97928,"2020-01-03 00:00:00",0.778,8,0,0.000
"Antigua and Barbuda",97928,"2020-01-04 00:00:00",0.778,2,0,0.000
"Antigua and Barbuda",97928,"2020-01-05 00:00:00",0.778,0,0,NULL
"Antigua and Barbuda",97928,"2020-01-06 00:00:00",0.778,2,0,0.000
"Antigua and Barbuda",97928,"2020-01-07 00:00:00",0.778,8,1,12.500
"Antigua and Barbuda",97928,"2020-01-08 00:00:00",0.778,3,1,33.333
"Antigua and Barbuda",97928,"2020-01-09 00:00:00",0.778,3,0,0.000
"Antigua and Barbuda",97928,"2020-01-10 00:00:00",0.778,1,0,0.000
"Antigua and Barbuda",97928,"2020-01-11 00:00:00",0.778,3,0,0.000
"Antigua and Barbuda",97928,"2020-01-12 00:00:00",0.778,1,0,0.000
"Antigua and Barbuda",97928,"2020-01-13 00:00:00",0.778,5,1,20.000
"Antigua and Barbuda",97928,"2020-01-14 00:00:00",0.778,3,1,33.333
"Antigua and Barbuda",97928,"2020-01-15 00:00:00",0.778,0,0,NULL
"Antigua and Barbuda",97928,"2020-01-16 00:00:00",0.778,3,1,33.333
"Antigua and Barbuda",97928,"2020-01-17 00:00:00",0.778,9,0,0.000
"Antigua and Barbuda",97928,"2020-01-18 00:00:00",0.778,6,0,0.000
"Antigua and Barbuda",97928,"2020-01-19 00:00:00",0.778,2,0,0.000
"Antigua and Barbuda",97928,"2020-01-20 00:00:00",0.778,1,0,0.000
"Antigua and Barbuda",97928,"2020-01-21 00:00:00",0.778,3,0,0.000
"Antigua and Barbuda",97928,"2020-01-22 00:00:00",0.778,1,0,0.000
"Antigua and Barbuda",97928,"2020-01-23 00:00:00",0.778,4,0,0.000
"Antigua and Barbuda",97928,"2020-01-24 00:00:00",0.778,8,0,0.000
"Antigua and Barbuda",97928,"2020-01-25 00:00:00",0.778,42,0,0.000
"Antigua and Barbuda",97928,"2020-01-26 00:00:00",0.778,5,0,0.000
"Antigua and Barbuda",97928,"2020-01-27 00:00:00",0.778,7,0,0.000
"Antigua and Barbuda",97928,"2020-01-28 00:00:00",0.778,7,0,0.000
"Antigua and Barbuda",97928,"2020-01-29 00:00:00",0.778,5,0,0.000
"Antigua and Barbuda",97928,"2020-01-30 00:00:00",0.778,3,0,0.000
"Antigua and Barbuda",97928,"2020-01-31 00:00:00",0.778,3,0,0.000
"Antigua and Barbuda",97928,"2021-01-01 00:00:00",0.778,50,0,0.000
"Antigua and Barbuda",97928,"2021-01-02 00:00:00",0.778,20,0,0.000
"Antigua and Barbuda",97928,"2021-01-03 00:00:00",0.778,19,5,26.316
"Antigua and Barbuda",97928,"2021-01-04 00:00:00",0.778,63,2,3.175
"Antigua and Barbuda",97928,"2021-01-05 00:00:00",0.778,12,1,8.333
"Antigua and Barbuda",97928,"2021-01-06 00:00:00",0.778,14,0,0.000
"Antigua and Barbuda",97928,"2021-01-07 00:00:00",0.778,50,0,0.000
"Antigua and Barbuda",97928,"2021-01-08 00:00:00",0.778,24,0,0.000
"Antigua and Barbuda",97928,"2021-01-09 00:00:00",0.778,18,3,16.667
"Antigua and Barbuda",97928,"2021-01-10 00:00:00",0.778,76,2,2.632
"Antigua and Barbuda",97928,"2021-01-11 00:00:00",0.778,32,0,0.000
"Antigua and Barbuda",97928,"2021-01-12 00:00:00",0.778,101,2,1.980
"Antigua and Barbuda",97928,"2021-01-13 00:00:00",0.778,28,3,10.714
"Antigua and Barbuda",97928,"2021-01-14 00:00:00",0.778,9,1,11.111
"Antigua and Barbuda",97928,"2021-01-15 00:00:00",0.778,24,0,0.000
"Antigua and Barbuda",97928,"2021-01-16 00:00:00",0.778,36,0,0.000
"Antigua and Barbuda",97928,"2021-01-17 00:00:00",0.778,87,1,1.149
"Antigua and Barbuda",97928,"2021-01-18 00:00:00",0.778,39,0,0.000
"Antigua and Barbuda",97928,"2021-01-19 00:00:00",0.778,5,0,0.000
"Antigua and Barbuda",97928,"2021-01-20 00:00:00",0.778,72,2,2.778
"Antigua and Barbuda",97928,"2021-01-21 00:00:00",0.778,2,2,100.000
"Antigua and Barbuda",97928,"2021-01-22 00:00:00",0.778,58,1,1.724
"Antigua and Barbuda",97928,"2021-01-23 00:00:00",0.778,35,0,0.000
"Antigua and Barbuda",97928,"2021-01-24 00:00:00",0.778,18,0,0.000
"Antigua and Barbuda",97928,"2021-01-25 00:00:00",0.778,81,0,0.000
"Antigua and Barbuda",97928,"2021-01-26 00:00:00",0.778,20,1,5.000
"Antigua and Barbuda",97928,"2021-01-27 00:00:00",0.778,43,0,0.000
"Antigua and Barbuda",97928,"2021-01-28 00:00:00",0.778,10,0,0.000
"Antigua and Barbuda",97928,"2021-01-29 00:00:00",0.778,11,0,0.000
"Antigua and Barbuda",97928,"2021-01-30 00:00:00",0.778,0,1,NULL
"Antigua and Barbuda",97928,"2021-01-31 00:00:00",0.778,16,0,0.000
Argentina,45195777,"2020-01-01 00:00:00",0.845,47727,4068,8.523
Argentina,45195777,"2020-01-02 00:00:00",0.845,52003,1340,2.577
Argentina,45195777,"2020-01-03 00:00:00",0.845,51782,1260,2.433
Argentina,45195777,"2020-01-04 00:00:00",0.845,46504,1413,3.038
Argentina,45195777,"2020-01-05 00:00:00",0.845,48026,1114,2.320
Argentina,45195777,"2020-01-06 00:00:00",0.845,48210,1236,2.564
Argentina,45195777,"2020-01-07 00:00:00",0.845,48376,1254,2.592
Argentina,45195777,"2020-01-08 00:00:00",0.845,47317,1303,2.754
Argentina,45195777,"2020-01-09 00:00:00",0.845,50715,1477,2.912
Argentina,45195777,"2020-01-10 00:00:00",0.845,55695,1335,2.397
Argentina,45195777,"2020-01-11 00:00:00",0.845,51947,1367,2.632
Argentina,45195777,"2020-01-12 00:00:00",0.845,48900,1022,2.090
Argentina,45195777,"2020-01-13 00:00:00",0.845,50300,1091,2.169
Argentina,45195777,"2020-01-14 00:00:00",0.845,49990,1478,2.957
Argentina,45195777,"2020-01-15 00:00:00",0.845,54243,1123,2.070
Argentina,45195777,"2020-01-16 00:00:00",0.845,53901,1260,2.338
Argentina,45195777,"2020-01-17 00:00:00",0.845,54999,1506,2.738
Argentina,45195777,"2020-01-18 00:00:00",0.845,52264,1061,2.030
Argentina,45195777,"2020-01-19 00:00:00",0.845,51671,1236,2.392
Argentina,45195777,"2020-01-20 00:00:00",0.845,52977,1273,2.403
